部署名,棚番,用途,種類,メーカー名,品番,数量,依頼,依頼日,税抜単価,税抜金額 ,在庫数,発注点,発注,発注日,出庫,出庫日,入庫 ,入庫日,仕入先名,備考,担当者,伝票No,税込単価 ,税込金額,税額,税率,勘定科目,使用先,サイズ,入力日
生産部,,,リーマ,F.P,HG 1.060,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 1.1,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 1.100,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 1.105,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 1.200,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 1.230,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 1.505,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 1.800,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 1.825,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 2.01,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 2.010,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 2.170,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 2.230,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 2.390,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 2.52,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 3.0,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 3.000,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 3.025,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 3.1,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 3.100,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 3.51,1,,,,¥0,,,,,,,,,岩瀬産業(株),ゴールドリーマ,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 4.015,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 4.575,1,,,,¥0,,,,,,,,,岩瀬産業(株),ゴールドリーマ,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 4.600,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HG 7.5,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ハンドラッパー,ツボサン,HIL0800　ハンドラッパー平,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ハンドラッパー,ツボサン,HIL1000　ハンドラッパー平7900501,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,キャップナット,レゴフィックス,Hi-Q/ERM8,1,,,,¥0,,,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドアノブ,美和,HMD-2型 ドアノブ BS:64mm DT:50～57mm U9,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HP 3.0 ストレート刃,1,,,,¥0,,,,,,,,,岩瀬産業(株),数字0 ストレート刃,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,彌満和,HP+RZ G4 M1*0.25,1,,,2300,"¥2,300",,,,,,,,,棒柘産業(株),,加藤彩,,"¥2,530","¥2,530",¥230,10,消耗品,,,
生産部,,,タップ,彌満和,HP+RZ G5 M3*0.5 B,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,彌満和,HP+RZ M1*0.25 G4,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ザグリ,京セラ,HPBR0202-005NB KW10,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ザグリ,京セラ,HPBR0303-005NB KW10,1,,,,¥0,,,,,,,,,棒柘産業(株),廃番(2019/12/19),加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ザグリ,京セラ,HPBR0404-005NB PR930,1,,,,¥0,,,,,,,,,棒柘産業(株),廃番(2019/12/19),加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,端面ミゾ,京セラ,HPFGR0807-20 KW10,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HR 0.490,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HR 1.190,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HR 6.010,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,リーマ,F.P,HR 8.010,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,OSG,HRT B H STD M1.4*0.3,1,,,750,¥750,,,,,,,,,岩瀬産業(株),,加藤彩,,¥825,¥825,¥75,10,消耗品,,,
生産部,,,タップ,OSG,HRT B H STD M4*0.5,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,OSG,HRT B H STD RH7 M4*0.7,1,,,587,¥587,,,,,,,,,岩瀬産業(株),,加藤彩,,¥646,¥646,¥59,10,消耗品,,,
生産部,,,タップ,OSG,HRT B HTD M4*0.7,1,,,690,¥690,,,,,,,,,岩瀬産業(株),,加藤彩,,¥759,¥759,¥69,10,消耗品,,,
生産部,,,タップ,OSG,HRT H RH4 B M1.4*0.3,1,,,882,¥882,,,,,,,,,岩瀬産業(株),,加藤彩,,¥970,¥970,¥88,10,消耗品,,,
生産部,,,イモネジ,,HS 平先 3×3,30,,,2,¥60,,,,,,,,,棒柘産業(株),M3×L3mm、三新固定スリーブ用,加藤彩,,¥2,¥66,¥6,10,消耗品,,,
生産部,,,イモネジ,,HS 平先 3×5,20,,,2,¥40,,,,,,,,,棒柘産業(株),M3×L5mm、直付けリーブ用,加藤彩,,¥2,¥44,¥4,10,消耗品,,,
生産部,,,イモネジ,,HS 平先 4×3,20,,,5,¥100,,,,,,,,,棒柘産業(株),M4×L3mm、三新特注スリーブ用,加藤彩,,¥6,¥110,¥10,10,消耗品,,,
生産部,,,イモネジ,,HS 平先 4×6,20,,,2,¥40,,,,,,,,,棒柘産業(株),M4×L6mm、固定スリーブ用,加藤彩,,¥2,¥44,¥4,10,消耗品,,,
生産部,,,タップ,OSG,HS-AL-SFT HSE STD M3*0.5,1,,,910,¥910,,,,,,,,,岩瀬産業(株),,加藤彩,,"¥1,001","¥1,001",¥91,10,消耗品,,,
生産部,,,延長コード,ＹＡＺＡＷＡ,HSL101WH　延長コード１個口 １M,1,,,220,¥220,,,,,,,,,棒柘産業(株),,加藤彩,,¥242,¥242,¥22,10,消耗品,,,
生産部,,,突っ張り棒,アイリスオーヤマ,H-SNPJ-120 ステンレス強力伸縮棒,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,突っ張り棒,アイリスオーヤマ,H-SNPJ-190 ステンレス強力伸縮棒 ベージュ,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,OSG,HT #1 H STD M5*0.5-L,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,OSG,HT #1 H STD M6*1 タップ(A),1,,,500,¥500,,,,,,,,,岩瀬産業(株),,加藤彩,,¥550,¥550,¥50,10,消耗品,,,
生産部,,,タップ,OSG,HT #3 H STD M1.6*0.35,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,OSG,HT #3 H STD M2*0.4,1,,,853,¥853,,,,,,,,,岩瀬産業(株),,加藤彩,,¥938,¥938,¥85,10,消耗品,,,
生産部,,,タップ,OSG,HT #3 H STD M3.5*0.6,1,,,554,¥554,,,,,,,,,岩瀬産業(株),,加藤彩,,¥609,¥609,¥55,10,消耗品,,,
生産部,,,タップ,彌満和,HT 1/4-36UNS (1.5P),1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,OSG,HT 5P STD M2.2*0.25,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,彌満和,HT HSS P1 M1.4*0.2,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,彌満和,HT M1.6*0.35 P3 1.5P +15,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,彌満和,HT M1.7*0.2 コード：TNMP1.7A1,1,,,0,¥0,,,,,,,,,棒柘産業(株),発注無し,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,彌満和,HT M1.7*0.2 コード：TNMP1.7A5,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,OSG,HT#3H STD M10*1,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,テープ,もりや産業,HT8020 ホールドテープ エスファクトリー　,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,仕切り,オリエンタライズ,HTR-P2(BR) 本棚 A4 収納 つっぱり スクリーンラック,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,バルブ,日本ピスコ,HV10-10 ハンドバルブ,1,,,840,¥840,,,,,,,,,棒柘産業(株),,加藤彩,,¥924,¥924,¥84,10,消耗品,,,
生産部,,,バルブ,日本ピスコ,HV10-10-2 ハンドバルブ,1,,,770,¥770,,,,,,,,,棒柘産業(株),,加藤彩,,¥847,¥847,¥77,10,消耗品,,,
生産部,,,直付けホルダー,NTK,HY-NBH02019J-OH,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,直付けホルダー,NTK,HY-NBH02519J-OH,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,直付けホルダー,NTK,HY-NBH03019J-OH,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,直付けホルダー,NTK,HY-NBH03025.4K-OH,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,直付けホルダー,NTK,HY-NBH03519J-OH,1,,,18270,"¥18,270",,,,,,,,,棒柘産業(株),,加藤彩,,"¥20,097","¥20,097","¥1,827",10,消耗品,,,
生産部,,,直付けホルダー,NTK,HY-NBH04019J-OH,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,直付けホルダー,NTK,HY-NBH04019K,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,直付けホルダー,NTK,HY-NBH04025.4K-OH,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,直付けホルダー,NTK,HY-NBH05019J-OH,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,直付けホルダー,NTK,HY-NBH05025.4K-OH,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,直付けホルダー,NTK,HY-NBH06019J-OH,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,直付けホルダー,NTK,HY-NBH06025.4K-OH,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,液晶保護フィルム,DAISO,I PhoneSE(第２世代)/８/７/６s/６ガラス保護フィルム,1,,,110,¥110,,,,,,,,,棒柘産業(株),商品番号：4965534302210,加藤彩,,¥121,¥121,¥11,10,消耗品,,,
生産部,,,インクカートリッジ,エプソン,IC4CL74,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,エンドミル,THE CUT,IC4EAV10.0,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,インクカートリッジ,エプソン,ICBK74,1,,,,¥0,,,,,,,,,棒柘産業(株),黒,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,バッテリー,,imuto PD100W 大容量モバイルバッテリー 38400mAh,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,エロジェット,ISO1.0 IR06 K325C,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,チェーシング,エロジェット,ISO1.25 IR06 K325C,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,洗浄剤,鈴木油脂,ISエコストロング 20L,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,エンドミル,YSK,IT-2A 1.45,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,エンドミル,YSK,IT-2A 2.07,1,,,,¥0,,,,,,,,,棒柘産業(株),YK05549,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,エンドミル,YSK,IT-2A 2.08,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,田野井,IT-TF-C M1.7*0.2 1C5,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,田野井,IT-TF-C M1.7*0.2 B6,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,田野井,IT-TF-C M1.7-0.2 1C3,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,田野井,IT-TF-C M1.7-0.2 1C4,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,田野井,IT-TF-T M2.6*0.35 1C5,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,田野井,IT-TF-T M2.6*0.35 1C6,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,田野井,IT-TF-T M2.6*0.35 B3,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タップ,田野井,IT-TF-T M3*0.35 1C5,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,テープ,ニトムズ,J6810 PEクロステープ　15mmｘ10m　赤,1,,,115,¥115,,,,,,,,,棒柘産業(株),,加藤彩,,¥127,¥127,¥12,10,消耗品,,,
生産部,,,Vブロック(測定治具),大菱計器,JA102 硬綱製精密 Vブロック AA級 50,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,直付けホルダー,タンガロイ,JBBS19-4-L100C-4N,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,直付けホルダー,タンガロイ,JBBS19-7-L100C,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,直付けホルダー,タンガロイ,JBBS19-7-L100C-4N,1,,,30129,"¥30,129",,,,,,,,,(株)柏ツール,,加藤彩,,"¥33,142","¥33,142","¥3,013",10,消耗品,,,
生産部,,,直付けホルダー,タンガロイ,JBBS254-7-L100C,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,Lザグリ,タンガロイ,JBGR07090100-D050 SH725,1,,,4749,"¥4,749",,0,,,,,,,(株)柏ツール,,加藤彩,,"¥5,224","¥5,224",¥475,10,消耗品,,,
生産部,,,Lザグリ,タンガロイ,JBGR07090100-D050 SH730,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,Lザグリ,タンガロイ,JBGR07090100-D068 SH730,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,Lザグリ,タンガロイ,JBGR07090150-D068 SH730,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,超硬ソリッドバー,タンガロイ,JBTR04150010-D028,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ザグリ,京セラ,JCET030102MR-F PR1725,10,,,801,"¥8,010",,,,,,,,,棒柘産業(株),,加藤彩,,¥881,"¥8,811",¥801,10,消耗品,,,
生産部,,,エンドミル,NANOMILL,JE0104,,,,710,¥0,,,,,,,,,第一産業(株),,加藤彩,,¥781,¥0,¥0,10,消耗品,,,
生産部,,,エンドミル,NANOMILL,JE0204,,,,710,¥0,,,,,,,,,第一産業(株),受注停止中2024．07,加藤彩,,¥781,¥0,¥0,10,消耗品,,,
生産部,,,エンドミル,NANOMILL,JE0254,,,,710,¥0,,,,,,,,,第一産業(株),,加藤彩,,¥781,¥0,¥0,10,消耗品,,,
生産部,,,エンドミル,NANOMILL,JE0304,,,,710,¥0,,,,,,,,,第一産業(株),,加藤彩,,¥781,¥0,¥0,10,消耗品,,,
生産部,,,エンドミル,NANOMILL,JE0404,,,,710,¥0,,,,,,,,,第一産業(株),,加藤彩,,¥781,¥0,¥0,10,消耗品,,,
生産部,,,エンドミル,NANOMILL,JE0504,,,,,¥0,,,,,,,,,第一産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,エンドミル,NANOMILL,JE0604,,,,,¥0,,,,,,,,,第一産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,エンドミル,NANOMILL,JER0205,,,,,¥0,,,,,,,,,第一産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,エンドミル,NANOMILL,JER0605,,,,,¥0,,,,,,,,,第一産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,エンドミル,NANOMILL,JER0805,,,,,¥0,,,,,,,,,第一産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,エンドミル,NANOMILL,JER1005,,,,,¥0,,,,,,,,,第一産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,スピードコントローラ,日本ピスコ,JSC6-02A,1,,,870,¥870,,,,,,,,,棒柘産業(株),,加藤彩,,¥957,¥957,¥87,10,消耗品,,,
生産部,,,前挽きホルダー,タンガロイ,JSDJ2CL1212X11,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,前挽きホルダー,タンガロイ,JSDJ2CR1010X11,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,前挽きホルダー,タンガロイ,JSDJ2CR1212X11,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,前挽きホルダー,タンガロイ,JSDJ2CR1616X11,1,,,,¥0,,,,,,,,,(株)柏ツール,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,タンク(潤滑油),オーティ・マットー,JT-60A-F 潤滑油丸型受台付タンク,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,高圧専用ノズル,グローバルパーツ,JTAM2-8-10,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,高圧専用ノズル送料,グローバルパーツ,JTAM2-8-10送料,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,高圧専用ノズル,グローバルパーツ,JTAM2-8-20,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ダイヤモンド ボンド,旭ダイヤ,K01B220001 ダイヤモンド ボンド,1,,,,¥0,,,,,,,,,棒柘産業(株),BD-220-M,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,スリーブ,日研,K3/4CM-MMC8-80,1,,,,¥0,,,,,,,,,岩瀬産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,キャスター,タキゲン,K-420G-50-UR キャスター,1,,,440,¥440,,,,,,,,,棒柘産業(株),自在、切粉回収台車用,加藤彩,,¥484,¥484,¥44,10,消耗品,,,
生産部,,,ドリル,京セラ,KDA0200X04S030N,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,京セラ,KDA0240X02S030N,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,京セラ,KDA0350X03S060N,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,京セラ,KDA0380X05S060N,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,京セラ,KDA0390X03S060N,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,京セラ,KDA0390X05S060N,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,京セラ,KDA0450X03S060N,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,京セラ,KDA0690X03S080N,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,京セラ,KDA0700X05S080N,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,京セラ,KDA0740X03S080N,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,京セラ,KDA0810X03S100N ,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,京セラ,KDA0990X03S100N,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,京セラ,KDA1230X03S140N,1,,,,¥0,,,,,,,,,棒柘産業(株),,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,協和精工,KDD-214006,1,,,,¥0,,,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,協和精工,KDD-215003,1,,,,¥0,,,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,協和精工,KDD-216005,1,,,,¥0,,,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,協和精工,KDD-216505,1,,,,¥0,,,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,協和精工,KDD-218505,1,,,,¥0,,,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,協和精工,KDD-220005,1,,,,¥0,,,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,協和精工,KDR-2200,1,,,,¥0,,,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,協和精工,KDR-90-2200,1,,,,¥0,,,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
生産部,,,ドリル,協和精工,KDR-90-2250,1,,,,¥0,,,,,,,,,(株)佐藤機工,,加藤彩,,¥0,¥0,¥0,10,消耗品,,,
